Datetime,open,high,low,close,volume
2025-12-30 09:00:00-05:00,4403.60009765625,4407.7001953125,4370.5,4381.39990234375,19701
2025-12-30 10:00:00-05:00,4381.2998046875,4394.2001953125,4375.39990234375,4381.89990234375,15063
2025-12-30 11:00:00-05:00,4381.7001953125,4396.10009765625,4371.39990234375,4393.5,10725
2025-12-30 12:00:00-05:00,4393.60009765625,4397.7998046875,4379.60009765625,4385.5,9272
2025-12-30 13:00:00-05:00,4385.5,4394.10009765625,4378.0,4380.2001953125,9962
2025-12-30 14:00:00-05:00,4380.10009765625,4383.5,4352.39990234375,4364.0,8170
2025-12-30 15:00:00-05:00,4364.0,4370.60009765625,4353.0,4357.5,8301
2025-12-30 16:00:00-05:00,4358.0,4366.10009765625,4349.2001953125,4352.2998046875,4573
2025-12-30 18:00:00-05:00,4353.0,4358.89990234375,4338.10009765625,4350.89990234375,0
2025-12-30 19:00:00-05:00,4351.2998046875,4358.7001953125,4344.7001953125,4354.89990234375,4999
2025-12-30 20:00:00-05:00,4354.60009765625,4384.89990234375,4348.7001953125,4378.10009765625,8467
2025-12-30 21:00:00-05:00,4378.10009765625,4383.5,4357.60009765625,4360.5,7052
2025-12-30 22:00:00-05:00,4361.7998046875,4371.7001953125,4352.5,4360.39990234375,6856
2025-12-30 23:00:00-05:00,4360.7998046875,4363.5,4342.89990234375,4344.60009765625,3859
2025-12-31 00:00:00-05:00,4345.10009765625,4354.2998046875,4284.2998046875,4296.5,16264
2025-12-31 01:00:00-05:00,4297.0,4341.2001953125,4285.0,4339.0,11737
2025-12-31 02:00:00-05:00,4339.2998046875,4346.2998046875,4334.2001953125,4342.7001953125,5911
2025-12-31 03:00:00-05:00,4343.0,4344.60009765625,4315.5,4319.39990234375,5932
2025-12-31 04:00:00-05:00,4319.2998046875,4349.0,4319.0,4338.60009765625,6495
2025-12-31 05:00:00-05:00,4338.7001953125,4344.0,4315.7001953125,4318.7998046875,5705
2025-12-31 06:00:00-05:00,4318.89990234375,4329.39990234375,4316.39990234375,4323.7998046875,4169
2025-12-31 07:00:00-05:00,4323.89990234375,4331.2001953125,4315.0,4326.10009765625,3822
2025-12-31 08:00:00-05:00,4326.60009765625,4361.5,4320.2001953125,4358.7001953125,8629
2025-12-31 09:00:00-05:00,4358.60009765625,4367.7998046875,4346.2001953125,4360.10009765625,13435
2025-12-31 10:00:00-05:00,4360.5,4360.5,4340.2998046875,4350.89990234375,9033
2025-12-31 11:00:00-05:00,4351.10009765625,4353.39990234375,4330.7998046875,4336.7998046875,7246
2025-12-31 12:00:00-05:00,4337.10009765625,4343.2998046875,4331.5,4335.7001953125,5064
2025-12-31 13:00:00-05:00,4335.39990234375,4345.7001953125,4329.7001953125,4333.5,8709
2025-12-31 14:00:00-05:00,4333.7001953125,4337.0,4320.39990234375,4323.89990234375,3949
2025-12-31 15:00:00-05:00,4324.2001953125,4338.10009765625,4316.7998046875,4326.0,5743
2025-12-31 16:00:00-05:00,4326.89990234375,4333.2001953125,4320.7001953125,4332.10009765625,1696
2026-01-02 00:00:00-05:00,4386.0,4395.0,4383.5,4394.10009765625,3281
2026-01-02 01:00:00-05:00,4393.5,4394.0,4386.10009765625,4387.60009765625,3086
2026-01-02 02:00:00-05:00,4387.60009765625,4395.5,4384.2001953125,4394.7001953125,4400
2026-01-02 03:00:00-05:00,4394.60009765625,4409.5,4392.60009765625,4399.2001953125,6746
2026-01-02 04:00:00-05:00,4398.89990234375,4404.0,4395.60009765625,4397.5,3669
2026-01-02 05:00:00-05:00,4397.60009765625,4410.7998046875,4396.7001953125,4408.7001953125,4548
2026-01-02 06:00:00-05:00,4408.39990234375,4411.7998046875,4403.0,4405.5,3373
2026-01-02 07:00:00-05:00,4405.2001953125,4410.7001953125,4397.39990234375,4407.0,3861
2026-01-02 08:00:00-05:00,4407.0,4414.7998046875,4373.60009765625,4377.60009765625,15740
2026-01-02 09:00:00-05:00,4377.7998046875,4385.7998046875,4359.2001953125,4364.7001953125,15685
2026-01-02 10:00:00-05:00,4364.7001953125,4368.7001953125,4341.39990234375,4346.5,18053
2026-01-02 11:00:00-05:00,4346.7001953125,4348.60009765625,4325.2998046875,4337.5,14664
2026-01-02 12:00:00-05:00,4337.10009765625,4344.5,4332.89990234375,4332.89990234375,7096
2026-01-02 13:00:00-05:00,4333.0,4334.10009765625,4319.7001953125,4325.2998046875,11113
2026-01-02 14:00:00-05:00,4325.5,4336.2001953125,4325.5,4328.10009765625,5850
2026-01-02 15:00:00-05:00,4328.2998046875,4341.39990234375,4327.39990234375,4341.2998046875,4460
2026-01-02 16:00:00-05:00,4341.39990234375,4342.7001953125,4329.60009765625,4329.60009765625,1786
