Datetime,open,high,low,close,volume
2025-12-30 09:00:00-05:00,58.380001068115234,58.470001220703125,58.31999969482422,58.38999938964844,17304
2025-12-30 10:00:00-05:00,58.38999938964844,58.439998626708984,58.2599983215332,58.29999923706055,11901
2025-12-30 11:00:00-05:00,58.29999923706055,58.36000061035156,58.0099983215332,58.08000183105469,15083
2025-12-30 12:00:00-05:00,58.06999969482422,58.130001068115234,57.93000030517578,58.0099983215332,9489
2025-12-30 13:00:00-05:00,58.0099983215332,58.08000183105469,57.95000076293945,58.0099983215332,8081
2025-12-30 14:00:00-05:00,58.02000045776367,58.04999923706055,57.88999938964844,57.95000076293945,15781
2025-12-30 15:00:00-05:00,57.959999084472656,57.9900016784668,57.880001068115234,57.93000030517578,2441
2025-12-30 16:00:00-05:00,57.939998626708984,57.97999954223633,57.880001068115234,57.95000076293945,3197
2025-12-30 18:00:00-05:00,57.95000076293945,57.959999084472656,57.84000015258789,57.91999816894531,0
2025-12-30 19:00:00-05:00,57.93000030517578,57.959999084472656,57.90999984741211,57.939998626708984,149
2025-12-30 20:00:00-05:00,57.939998626708984,57.95000076293945,57.810001373291016,57.81999969482422,1965
2025-12-30 21:00:00-05:00,57.81999969482422,57.939998626708984,57.790000915527344,57.86000061035156,1268
2025-12-30 22:00:00-05:00,57.869998931884766,57.959999084472656,57.81999969482422,57.88999938964844,1002
2025-12-30 23:00:00-05:00,57.88999938964844,58.2400016784668,57.880001068115234,58.040000915527344,3388
2025-12-31 00:00:00-05:00,58.04999923706055,58.060001373291016,57.81999969482422,57.86000061035156,1361
2025-12-31 01:00:00-05:00,57.86000061035156,57.93000030517578,57.83000183105469,57.849998474121094,721
2025-12-31 02:00:00-05:00,57.849998474121094,57.959999084472656,57.79999923706055,57.84000015258789,904
2025-12-31 03:00:00-05:00,57.84000015258789,57.849998474121094,57.689998626708984,57.709999084472656,3225
2025-12-31 04:00:00-05:00,57.72999954223633,58.18000030517578,57.72999954223633,58.06999969482422,4669
2025-12-31 05:00:00-05:00,58.060001373291016,58.16999816894531,57.939998626708984,58.099998474121094,3481
2025-12-31 06:00:00-05:00,58.099998474121094,58.349998474121094,58.06999969482422,58.2400016784668,4797
2025-12-31 07:00:00-05:00,58.2400016784668,58.349998474121094,58.04999923706055,58.13999938964844,6918
2025-12-31 08:00:00-05:00,58.13999938964844,58.54999923706055,58.11000061035156,58.439998626708984,10575
2025-12-31 09:00:00-05:00,58.45000076293945,58.47999954223633,58.130001068115234,58.25,17032
2025-12-31 10:00:00-05:00,58.25,58.38999938964844,57.83000183105469,57.84000015258789,17675
2025-12-31 11:00:00-05:00,57.83000183105469,58.08000183105469,57.72999954223633,57.86000061035156,12509
2025-12-31 12:00:00-05:00,57.86000061035156,57.90999984741211,57.720001220703125,57.7400016784668,9223
2025-12-31 13:00:00-05:00,57.75,57.779998779296875,57.45000076293945,57.56999969482422,13341
2025-12-31 14:00:00-05:00,57.56999969482422,57.61000061035156,57.20000076293945,57.470001220703125,20690
2025-12-31 15:00:00-05:00,57.470001220703125,57.4900016784668,57.400001525878906,57.439998626708984,4125
2025-12-31 16:00:00-05:00,57.439998626708984,57.47999954223633,57.400001525878906,57.40999984741211,1726
2026-01-02 00:00:00-05:00,57.68000030517578,57.75,57.68000030517578,57.75,554
2026-01-02 01:00:00-05:00,57.75,57.88999938964844,57.72999954223633,57.849998474121094,1486
2026-01-02 02:00:00-05:00,57.849998474121094,57.93000030517578,57.689998626708984,57.810001373291016,2606
2026-01-02 03:00:00-05:00,57.79999923706055,57.91999816894531,57.310001373291016,57.31999969482422,8786
2026-01-02 04:00:00-05:00,57.31999969482422,57.349998474121094,57.0099983215332,57.209999084472656,8304
2026-01-02 05:00:00-05:00,57.220001220703125,57.560001373291016,57.220001220703125,57.400001525878906,5669
2026-01-02 06:00:00-05:00,57.400001525878906,57.47999954223633,57.130001068115234,57.279998779296875,4507
2026-01-02 07:00:00-05:00,57.279998779296875,57.31999969482422,56.900001525878906,56.91999816894531,6726
2026-01-02 08:00:00-05:00,56.93000030517578,57.04999923706055,56.849998474121094,56.86000061035156,8496
2026-01-02 09:00:00-05:00,56.86000061035156,56.970001220703125,56.630001068115234,56.689998626708984,20644
2026-01-02 10:00:00-05:00,56.70000076293945,56.9900016784668,56.599998474121094,56.77000045776367,20437
2026-01-02 11:00:00-05:00,56.77000045776367,56.93000030517578,56.619998931884766,56.77000045776367,15793
2026-01-02 12:00:00-05:00,56.77000045776367,57.189998626708984,56.75,57.0,14308
2026-01-02 13:00:00-05:00,57.0,57.220001220703125,56.93000030517578,57.18000030517578,9864
2026-01-02 14:00:00-05:00,57.18000030517578,57.439998626708984,57.16999816894531,57.2400016784668,24602
2026-01-02 15:00:00-05:00,57.2400016784668,57.31999969482422,57.220001220703125,57.290000915527344,2987
2026-01-02 16:00:00-05:00,57.290000915527344,57.349998474121094,57.279998779296875,57.31999969482422,3622
